version = 6
CPU 0 is empty
CPU 1 is empty
CPU 2 is empty
CPU 3 is empty
CPU 4 is empty
CPU 5 is empty
CPU 7 is empty
CPU 9 is empty
CPU 11 is empty
cpus=12
       trace-cmd-5246  [006]   171.790747: funcgraph_entry:        4.218 us   |  zpl_show_options();
 spl_kmem_cache/-1698  [008]   171.792072: funcgraph_entry:        0.744 us   |  dnode_cons();
 spl_kmem_cache/-1698  [008]   171.792073: funcgraph_entry:        0.826 us   |  dnode_cons();
 spl_kmem_cache/-1698  [008]   171.792075: funcgraph_entry:        0.829 us   |  dnode_cons();
 spl_kmem_cache/-1698  [008]   171.792076: funcgraph_entry:        0.793 us   |  dnode_cons();
 spl_kmem_cache/-1698  [008]   171.792077: funcgraph_entry:        0.709 us   |  dnode_cons();
 spl_kmem_cache/-1698  [008]   171.792078: funcgraph_entry:        0.746 us   |  dnode_cons();
 spl_kmem_cache/-1698  [008]   171.792080: funcgraph_entry:        0.880 us   |  dnode_cons();
 spl_kmem_cache/-1698  [008]   171.792081: funcgraph_entry:        0.789 us   |  dnode_cons();
 spl_kmem_cache/-1698  [008]   171.792082: funcgraph_entry:        0.717 us   |  dnode_cons();
              dd-5247  [010]   171.792091: funcgraph_entry:        0.879 us   |                      dnode_setdblksz();
              dd-5247  [010]   171.792092: funcgraph_entry:        0.647 us   |                      dmu_zfetch_init();
              dd-5247  [010]   171.792094: funcgraph_entry:        0.472 us   |                      arc_space_consume();
              dd-5247  [010]   171.792095: funcgraph_exit:       + 22.546 us  |                    }
              dd-5247  [010]   171.792096: funcgraph_entry:        0.422 us   |                    dmu_buf_add_ref();
              dd-5247  [010]   171.792097: funcgraph_entry:        0.470 us   |                    zrl_remove();
              dd-5247  [010]   171.792097: funcgraph_entry:                   |                    dmu_buf_rele() {
              dd-5247  [010]   171.792098: funcgraph_entry:        0.486 us   |                      dbuf_rele_and_unlock();
              dd-5247  [010]   171.792099: funcgraph_exit:         1.406 us   |                    }
              dd-5247  [010]   171.792099: funcgraph_exit:       + 41.214 us  |                  }
              dd-5247  [010]   171.792100: funcgraph_exit:       + 42.076 us  |                }
              dd-5247  [010]   171.792100: funcgraph_entry:        0.560 us   |                RW_WRITE_HELD();
              dd-5247  [010]   171.792102: funcgraph_entry:                   |                dbuf_create_bonus() {
              dd-5247  [010]   171.792102: funcgraph_entry:                   |                  dbuf_create() {
              dd-5247  [010]   171.792103: funcgraph_entry:        0.446 us   |                    arc_space_consume();
              dd-5247  [010]   171.792104: funcgraph_exit:         1.680 us   |                  }
              dd-5247  [010]   171.792104: funcgraph_exit:         2.524 us   |                }
              dd-5247  [010]   171.792105: funcgraph_entry:        0.524 us   |                dnode_add_ref();
              dd-5247  [010]   171.792106: funcgraph_entry:        0.467 us   |                dnode_rele();
              dd-5247  [010]   171.792107: funcgraph_entry:                   |                dbuf_read() {
              dd-5247  [010]   171.792108: funcgraph_entry:        0.423 us   |                  zrl_add();
              dd-5247  [010]   171.792109: funcgraph_entry:                   |                  zio_root() {
              dd-5247  [010]   171.792109: funcgraph_entry:                   |                    zio_null() {
              dd-5247  [010]   171.792110: funcgraph_entry:        0.816 us   |                      zio_create();
              dd-5247  [010]   171.792111: funcgraph_exit:         1.716 us   |                    }
              dd-5247  [010]   171.792111: funcgraph_exit:         2.572 us   |                  }
              dd-5247  [010]   171.792112: funcgraph_entry:        0.416 us   |                  zrl_add();
              dd-5247  [010]   171.792113: funcgraph_entry:      + 10.896 us  |                  zio_buf_alloc();
